reactionId	parameterId	parameterScale	lowerBound	upperBound	nominalValue	estimate
vTLd4583	kTLd4583	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4584	kTLd4584	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4585	kTLd4585	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4586	kTLd4586	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4587	kTLd4587	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4588	kTLd4588	lin	7.431141778806394e-06	7.431141778806394e-06	7.431141778806394e-06	0
vTLd4589	kTLd4589	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4590	kTLd4590	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4591	kTLd4591	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4592	kTLd4592	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4593	kTLd4593	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4594	kTLd4594	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4595	kTLd4595	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4596	kTLd4596	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4597	kTLd4597	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4598	kTLd4598	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4599	kTLd4599	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4600	kTLd4600	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4601	kTLd4601	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4602	kTLd4602	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4603	kTLd4603	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4604	kTLd4604	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4605	kTLd4605	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4606	kTLd4606	lin	6.217012705485105e-06	6.217012705485105e-06	6.217012705485105e-06	0
vTLd4607	kTLd4607	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4608	kTLd4608	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4609	kTLd4609	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4610	kTLd4610	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4611	kTLd4611	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4612	kTLd4612	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4613	kTLd4613	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4614	kTLd4614	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4615	kTLd4615	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4616	kTLd4616	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4617	kTLd4617	lin	3.3031546318214736e-06	3.3031546318214736e-06	3.3031546318214736e-06	0
vTLd4618	kTLd4618	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4619	kTLd4619	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4620	kTLd4620	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4621	kTLd4621	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4622	kTLd4622	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4623	kTLd4623	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4624	kTLd4624	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4625	kTLd4625	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4626	kTLd4626	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4627	kTLd4627	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4628	kTLd4628	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4629	kTLd4629	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4630	kTLd4630	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4631	kTLd4631	lin	3.6178294530040153e-06	3.6178294530040153e-06	3.6178294530040153e-06	0
vTLd4632	kTLd4632	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4633	kTLd4633	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4634	kTLd4634	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4635	kTLd4635	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4636	kTLd4636	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4637	kTLd4637	lin	5.039018149407843e-06	5.039018149407843e-06	5.039018149407843e-06	0
vTLd4638	kTLd4638	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4639	kTLd4639	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4640	kTLd4640	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4641	kTLd4641	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4642	kTLd4642	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4643	kTLd4643	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4644	kTLd4644	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4645	kTLd4645	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4646	kTLd4646	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4647	kTLd4647	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4648	kTLd4648	lin	4.895522082096967e-06	4.895522082096967e-06	4.895522082096967e-06	0
vTLd4649	kTLd4649	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4650	kTLd4650	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4651	kTLd4651	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4652	kTLd4652	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4653	kTLd4653	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4654	kTLd4654	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4655	kTLd4655	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4656	kTLd4656	lin	4.152272665276552e-06	4.152272665276552e-06	4.152272665276552e-06	0
vTLd4657	kTLd4657	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4658	kTLd4658	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4659	kTLd4659	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4660	kTLd4660	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4661	kTLd4661	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4662	kTLd4662	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4663	kTLd4663	lin	3.4779783867209844e-06	3.4779783867209844e-06	3.4779783867209844e-06	0
vTLd4664	kTLd4664	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4665	kTLd4665	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4666	kTLd4666	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4667	kTLd4667	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4668	kTLd4668	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4669	kTLd4669	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4670	kTLd4670	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4671	kTLd4671	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4672	kTLd4672	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4673	kTLd4673	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4674	kTLd4674	lin	5.459055386698998e-06	5.459055386698998e-06	5.459055386698998e-06	0
vTLd4675	kTLd4675	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4676	kTLd4676	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4677	kTLd4677	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4678	kTLd4678	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4679	kTLd4679	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4680	kTLd4680	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4681	kTLd4681	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4682	kTLd4682	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4683	kTLd4683	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4684	kTLd4684	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4685	kTLd4685	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4686	kTLd4686	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4687	kTLd4687	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4688	kTLd4688	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4689	kTLd4689	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4690	kTLd4690	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4691	kTLd4691	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4692	kTLd4692	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4693	kTLd4693	lin	1.2475920656312687e-06	1.2475920656312687e-06	1.2475920656312687e-06	0
vTLd4694	kTLd4694	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4695	kTLd4695	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4696	kTLd4696	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4697	kTLd4697	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4698	kTLd4698	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4699	kTLd4699	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4700	kTLd4700	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4701	kTLd4701	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4702	kTLd4702	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4703	kTLd4703	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4704	kTLd4704	lin	1.029080082783932e-05	1.029080082783932e-05	1.029080082783932e-05	0
vTLd4705	kTLd4705	lin	3.421732423829282e-06	3.421732423829282e-06	3.421732423829282e-06	0
vTLd4706	kTLd4706	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4707	kTLd4707	lin	4.2023895822265467e-07	4.2023895822265467e-07	4.2023895822265467e-07	0
vTLd4708	kTLd4708	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4709	kTLd4709	lin	3.7012857264297135e-06	3.7012857264297135e-06	3.7012857264297135e-06	0
vTLd4710	kTLd4710	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4711	kTLd4711	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4712	kTLd4712	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4713	kTLd4713	lin	9.873891460967882e-06	9.873891460967882e-06	9.873891460967882e-06	0
vTLd4714	kTLd4714	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4715	kTLd4715	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4716	kTLd4716	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4717	kTLd4717	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4718	kTLd4718	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4719	kTLd4719	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4720	kTLd4720	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4721	kTLd4721	lin	1.3936080159877944e-06	1.3936080159877944e-06	1.3936080159877944e-06	0
vTLd4722	kTLd4722	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4723	kTLd4723	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4724	kTLd4724	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4725	kTLd4725	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4726	kTLd4726	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4727	kTLd4727	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4728	kTLd4728	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4729	kTLd4729	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4730	kTLd4730	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4731	kTLd4731	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4732	kTLd4732	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4733	kTLd4733	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4734	kTLd4734	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4735	kTLd4735	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4736	kTLd4736	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4737	kTLd4737	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4738	kTLd4738	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4739	kTLd4739	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4740	kTLd4740	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4741	kTLd4741	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4742	kTLd4742	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4743	kTLd4743	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4744	kTLd4744	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4745	kTLd4745	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4746	kTLd4746	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4747	kTLd4747	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4748	kTLd4748	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4749	kTLd4749	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4750	kTLd4750	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4751	kTLd4751	lin	4.595247815963572e-05	4.595247815963572e-05	4.595247815963572e-05	0
vTLd4752	kTLd4752	lin	2.5054116264004384e-06	2.5054116264004384e-06	2.5054116264004384e-06	0
vTLd4753	kTLd4753	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4754	kTLd4754	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4755	kTLd4755	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4756	kTLd4756	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4757	kTLd4757	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4758	kTLd4758	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4759	kTLd4759	lin	3.5748400202167413e-06	3.5748400202167413e-06	3.5748400202167413e-06	0
vTLd4760	kTLd4760	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4761	kTLd4761	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4762	kTLd4762	lin	2.3793979669905297e-06	2.3793979669905297e-06	2.3793979669905297e-06	0
vTLd4763	kTLd4763	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4764	kTLd4764	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4765	kTLd4765	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4766	kTLd4766	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4767	kTLd4767	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4768	kTLd4768	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4769	kTLd4769	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4770	kTLd4770	lin	2.618535067168145e-06	2.618535067168145e-06	2.618535067168145e-06	0
vTLd4771	kTLd4771	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4772	kTLd4772	lin	1.559035493837034e-05	1.559035493837034e-05	1.559035493837034e-05	0
vTLd4773	kTLd4773	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4774	kTLd4774	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4775	kTLd4775	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4776	kTLd4776	lin	8.921364261369367e-07	8.921364261369367e-07	8.921364261369367e-07	0
vTLd4777	kTLd4777	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4778	kTLd4778	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4779	kTLd4779	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4780	kTLd4780	lin	9.4847725856588e-06	9.4847725856588e-06	9.4847725856588e-06	0
vTLd4781	kTLd4781	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4782	kTLd4782	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4783	kTLd4783	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4784	kTLd4784	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4785	kTLd4785	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4786	kTLd4786	lin	3.928604029562818e-06	3.928604029562818e-06	3.928604029562818e-06	0
vTLd4787	kTLd4787	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4788	kTLd4788	lin	4.306438906036092e-06	4.306438906036092e-06	4.306438906036092e-06	0
vTLd4789	kTLd4789	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4790	kTLd4790	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4791	kTLd4791	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4792	kTLd4792	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4793	kTLd4793	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4794	kTLd4794	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4795	kTLd4795	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4796	kTLd4796	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4797	kTLd4797	lin	9.475437179570557e-06	9.475437179570557e-06	9.475437179570557e-06	0
vTLd4798	kTLd4798	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4799	kTLd4799	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4800	kTLd4800	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4801	kTLd4801	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4802	kTLd4802	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4803	kTLd4803	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4804	kTLd4804	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4805	kTLd4805	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4806	kTLd4806	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4807	kTLd4807	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4808	kTLd4808	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4809	kTLd4809	lin	1.539095791277967e-05	1.539095791277967e-05	1.539095791277967e-05	0
vTLd4810	kTLd4810	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4811	kTLd4811	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4812	kTLd4812	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4813	kTLd4813	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4814	kTLd4814	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
vTLd4815	kTLd4815	lin	4.073215220835068e-06	4.073215220835068e-06	4.073215220835068e-06	0
