index	cyt_prot__LIGAND_	cyt_prot__RECEPTOR_	cyt_prot__LIGAND__RECEPTOR_	nuc_gene_a__LIGAND_	nuc_gene_i__LIGAND_	nuc_gene_a__RECEPTOR_	nuc_gene_i__RECEPTOR_	cyt_mrna__LIGAND_	cyt_mrna__RECEPTOR_
6870.000000	0.467509	71.3959	26.8612	0.000172528	0.00172528	0.000172528	0.00172528	0.0066426	0.0066426
6900.000000	0.470581	71.2926	27.0166	0.000172528	0.00172528	0.000172528	0.00172528	0.0066585	0.0066585
6930.000000	0.473663	71.1895	27.1721	0.000172528	0.00172528	0.000172528	0.00172528	0.00667438	0.00667438
6960.000000	0.476757	71.0866	27.3279	0.000172528	0.00172528	0.000172528	0.00172528	0.00669023	0.00669023
6990.000000	0.47986	70.9839	27.4839	0.000172528	0.00172528	0.000172528	0.00172528	0.00670607	0.00670607
7020.000000	0.482975	70.8814	27.6402	0.000172528	0.00172528	0.000172528	0.00172528	0.00672187	0.00672187
7050.000000	0.4861	70.779	27.7966	0.000172528	0.00172528	0.000172528	0.00172528	0.00673766	0.00673766
7080.000000	0.489235	70.6767	27.9533	0.000172528	0.00172528	0.000172528	0.00172528	0.00675342	0.00675342
7110.000000	0.492382	70.5747	28.1102	0.000172528	0.00172528	0.000172528	0.00172528	0.00676916	0.00676916
7140.000000	0.495539	70.4728	28.2673	0.000172528	0.00172528	0.000172528	0.00172528	0.00678487	0.00678487
7170.000000	0.498707	70.3711	28.4247	0.000172528	0.00172528	0.000172528	0.00172528	0.00680056	0.00680056
7200.000000	0.501886	70.2695	28.5823	0.000172528	0.00172528	0.000172528	0.00172528	0.00681623	0.00681623
7230.000000	0.505075	70.1681	28.74	0.000172528	0.00172528	0.000172528	0.00172528	0.00683187	0.00683187
7260.000000	0.508275	70.0669	28.898	0.000172528	0.00172528	0.000172528	0.00172528	0.00684749	0.00684749
7290.000000	0.511486	69.9659	29.0563	0.000172528	0.00172528	0.000172528	0.00172528	0.00686309	0.00686309
7320.000000	0.514708	69.865	29.2147	0.000172528	0.00172528	0.000172528	0.00172528	0.00687866	0.00687866
7350.000000	0.51794	69.7643	29.3733	0.000172528	0.00172528	0.000172528	0.00172528	0.00689421	0.00689421
7380.000000	0.521184	69.6637	29.5322	0.000172528	0.00172528	0.000172528	0.00172528	0.00690973	0.00690973
7410.000000	0.524438	69.5633	29.6913	0.000172528	0.00172528	0.000172528	0.00172528	0.00692524	0.00692524
7440.000000	0.527703	69.4631	29.8505	0.000172528	0.00172528	0.000172528	0.00172528	0.00694072	0.00694072
7470.000000	0.530978	69.3631	30.01	0.000172528	0.00172528	0.000172528	0.00172528	0.00695617	0.00695617
7500.000000	0.534265	69.2632	30.1697	0.000172528	0.00172528	0.000172528	0.00172528	0.00697161	0.00697161
7530.000000	0.537562	69.1635	30.3296	0.000172528	0.00172528	0.000172528	0.00172528	0.00698702	0.00698702
7560.000000	0.540871	69.0639	30.4897	0.000172528	0.00172528	0.000172528	0.00172528	0.0070024	0.0070024
7590.000000	0.54419	68.9645	30.6501	0.000172528	0.00172528	0.000172528	0.00172528	0.00701777	0.00701777
7620.000000	0.54752	68.8653	30.8106	0.000172528	0.00172528	0.000172528	0.00172528	0.00703311	0.00703311
7650.000000	0.550861	68.7663	30.9713	0.000172528	0.00172528	0.000172528	0.00172528	0.00704843	0.00704843
7680.000000	0.554213	68.6674	31.1322	0.000172528	0.00172528	0.000172528	0.00172528	0.00706372	0.00706372
7710.000000	0.557576	68.5686	31.2934	0.000172528	0.00172528	0.000172528	0.00172528	0.00707899	0.00707899
7740.000000	0.560949	68.4701	31.4547	0.000172528	0.00172528	0.000172528	0.00172528	0.00709424	0.00709424
7770.000000	0.564334	68.3717	31.6162	0.000172528	0.00172528	0.000172528	0.00172528	0.00710947	0.00710947
7800.000000	0.56773	68.2734	31.7779	0.000172528	0.00172528	0.000172528	0.00172528	0.00712467	0.00712467
7830.000000	0.571136	68.1753	31.9398	0.000172528	0.00172528	0.000172528	0.00172528	0.00713985	0.00713985
7860.000000	0.574554	68.0774	32.102	0.000172528	0.00172528	0.000172528	0.00172528	0.00715501	0.00715501
7890.000000	0.577982	67.9797	32.2643	0.000172528	0.00172528	0.000172528	0.00172528	0.00717015	0.00717015
7920.000000	0.581422	67.8821	32.4268	0.000172528	0.00172528	0.000172528	0.00172528	0.00718526	0.00718526
7950.000000	0.584872	67.7847	32.5895	0.000172528	0.00172528	0.000172528	0.00172528	0.00720035	0.00720035
7980.000000	0.588334	67.6874	32.7524	0.000172528	0.00172528	0.000172528	0.00172528	0.00721542	0.00721542
8010.000000	0.591806	67.5903	32.9154	0.000172528	0.00172528	0.000172528	0.00172528	0.00723046	0.00723046
8040.000000	0.59529	67.4934	33.0787	0.000172528	0.00172528	0.000172528	0.00172528	0.00724548	0.00724548
8070.000000	0.598785	67.3966	33.2422	0.000172528	0.00172528	0.000172528	0.00172528	0.00726048	0.00726048
8100.000000	0.60229	67.3	33.4058	0.000172528	0.00172528	0.000172528	0.00172528	0.00727546	0.00727546
8130.000000	0.605807	67.2035	33.5696	0.000172528	0.00172528	0.000172528	0.00172528	0.00729042	0.00729042
8160.000000	0.609335	67.1072	33.7337	0.000172528	0.00172528	0.000172528	0.00172528	0.00730535	0.00730535
8190.000000	0.612874	67.0111	33.8979	0.000172528	0.00172528	0.000172528	0.00172528	0.00732026	0.00732026
8220.000000	0.616424	66.9151	34.0623	0.000172528	0.00172528	0.000172528	0.00172528	0.00733515	0.00733515
8250.000000	0.619985	66.8193	34.2268	0.000172528	0.00172528	0.000172528	0.00172528	0.00735001	0.00735001
8280.000000	0.623557	66.7237	34.3916	0.000172528	0.00172528	0.000172528	0.00172528	0.00736485	0.00736485
8310.000000	0.62714	66.6282	34.5565	0.000172528	0.00172528	0.000172528	0.00172528	0.00737967	0.00737967
8340.000000	0.630735	66.5328	34.7216	0.000172528	0.00172528	0.000172528	0.00172528	0.00739447	0.00739447
8370.000000	0.63434	66.4377	34.8869	0.000172528	0.00172528	0.000172528	0.00172528	0.00740925	0.00740925
8400.000000	0.637957	66.3426	35.0524	0.000172528	0.00172528	0.000172528	0.00172528	0.007424	0.007424
8430.000000	0.641585	66.2478	35.2181	0.000172528	0.00172528	0.000172528	0.00172528	0.00743874	0.00743874
8460.000000	0.645224	66.1531	35.3839	0.000172528	0.00172528	0.000172528	0.00172528	0.00745345	0.00745345
8490.000000	0.648875	66.0585	35.5499	0.000172528	0.00172528	0.000172528	0.00172528	0.00746813	0.00746813
8520.000000	0.652536	65.9642	35.7161	0.000172528	0.00172528	0.000172528	0.00172528	0.0074828	0.0074828
8550.000000	0.656209	65.8699	35.8824	0.000172528	0.00172528	0.000172528	0.00172528	0.00749744	0.00749744
8580.000000	0.659893	65.7759	36.0489	0.000172528	0.00172528	0.000172528	0.00172528	0.00751207	0.00751207
8610.000000	0.663588	65.682	36.2156	0.000172528	0.00172528	0.000172528	0.00172528	0.00752667	0.00752667
8640.000000	0.667294	65.5882	36.3825	0.000172528	0.00172528	0.000172528	0.00172528	0.00754124	0.00754124
8670.000000	0.671012	65.4946	36.5495	0.000172528	0.00172528	0.000172528	0.00172528	0.0075558	0.0075558
8700.000000	0.674741	65.4012	36.7167	0.000172528	0.00172528	0.000172528	0.00172528	0.00757033	0.00757033
8730.000000	0.678481	65.3079	36.8841	0.000172528	0.00172528	0.000172528	0.00172528	0.00758485	0.00758485
8760.000000	0.682232	65.2148	37.0516	0.000172528	0.00172528	0.000172528	0.00172528	0.00759934	0.00759934
8790.000000	0.685995	65.1218	37.2194	0.000172528	0.00172528	0.000172528	0.00172528	0.00761381	0.00761381
8820.000000	0.689769	65.029	37.3872	0.000172528	0.00172528	0.000172528	0.00172528	0.00762826	0.00762826
8850.000000	0.693554	64.9364	37.5553	0.000172528	0.00172528	0.000172528	0.00172528	0.00764268	0.00764268
8880.000000	0.697351	64.8439	37.7235	0.000172528	0.00172528	0.000172528	0.00172528	0.00765709	0.00765709
8910.000000	0.701159	64.7516	37.8918	0.000172528	0.00172528	0.000172528	0.00172528	0.00767147	0.00767147
8940.000000	0.704978	64.6594	38.0603	0.000172528	0.00172528	0.000172528	0.00172528	0.00768583	0.00768583
8970.000000	0.708808	64.5673	38.229	0.000172528	0.00172528	0.000172528	0.00172528	0.00770017	0.00770017
9000.000000	0.71265	64.4755	38.3979	0.000172528	0.00172528	0.000172528	0.00172528	0.00771449	0.00771449
9030.000000	0.716504	64.3837	38.5669	0.000172528	0.00172528	0.000172528	0.00172528	0.00772878	0.00772878
9060.000000	0.720368	64.2922	38.736	0.000172528	0.00172528	0.000172528	0.00172528	0.00774306	0.00774306
9090.000000	0.724244	64.2008	38.9053	0.000172528	0.00172528	0.000172528	0.00172528	0.00775731	0.00775731
9120.000000	0.728132	64.1095	39.0748	0.000172528	0.00172528	0.000172528	0.00172528	0.00777155	0.00777155
9150.000000	0.732031	64.0184	39.2444	0.000172528	0.00172528	0.000172528	0.00172528	0.00778576	0.00778576
9180.000000	0.735941	63.9275	39.4142	0.000172528	0.00172528	0.000172528	0.00172528	0.00779995	0.00779995
9210.000000	0.739862	63.8367	39.5841	0.000172528	0.00172528	0.000172528	0.00172528	0.00781412	0.00781412
9240.000000	0.743796	63.746	39.7542	0.000172528	0.00172528	0.000172528	0.00172528	0.00782826	0.00782826
9270.000000	0.74774	63.6555	39.9245	0.000172528	0.00172528	0.000172528	0.00172528	0.00784239	0.00784239
9300.000000	0.751696	63.5652	40.0949	0.000172528	0.00172528	0.000172528	0.00172528	0.00785649	0.00785649
9330.000000	0.755663	63.475	40.2654	0.000172528	0.00172528	0.000172528	0.00172528	0.00787058	0.00787058
9360.000000	0.759642	63.385	40.4361	0.000172528	0.00172528	0.000172528	0.00172528	0.00788464	0.00788464
9390.000000	0.763633	63.2951	40.6069	0.000172528	0.00172528	0.000172528	0.00172528	0.00789868	0.00789868
9420.000000	0.767634	63.2054	40.7779	0.000172528	0.00172528	0.000172528	0.00172528	0.0079127	0.0079127
9450.000000	0.771648	63.1158	40.949	0.000172528	0.00172528	0.000172528	0.00172528	0.0079267	0.0079267
9480.000000	0.775673	63.0264	41.1203	0.000172528	0.00172528	0.000172528	0.00172528	0.00794068	0.00794068
9510.000000	0.779709	62.9371	41.2917	0.000172528	0.00172528	0.000172528	0.00172528	0.00795464	0.00795464
9540.000000	0.783757	62.848	41.4633	0.000172528	0.00172528	0.000172528	0.00172528	0.00796857	0.00796857
9570.000000	0.787816	62.759	41.635	0.000172528	0.00172528	0.000172528	0.00172528	0.00798249	0.00798249
9600.000000	0.791887	62.6702	41.8068	0.000172528	0.00172528	0.000172528	0.00172528	0.00799639	0.00799639
9630.000000	0.795969	62.5816	41.9788	0.000172528	0.00172528	0.000172528	0.00172528	0.00801026	0.00801026
9660.000000	0.800063	62.493	42.1509	0.000172528	0.00172528	0.000172528	0.00172528	0.00802411	0.00802411
9690.000000	0.804169	62.4047	42.3232	0.000172528	0.00172528	0.000172528	0.00172528	0.00803795	0.00803795
9720.000000	0.808286	62.3165	42.4956	0.000172528	0.00172528	0.000172528	0.00172528	0.00805176	0.00805176
9750.000000	0.812415	62.2284	42.6682	0.000172528	0.00172528	0.000172528	0.00172528	0.00806555	0.00806555
9780.000000	0.816555	62.1405	42.8408	0.000172528	0.00172528	0.000172528	0.00172528	0.00807932	0.00807932
9810.000000	0.820707	62.0527	43.0137	0.000172528	0.00172528	0.000172528	0.00172528	0.00809307	0.00809307
9840.000000	0.82487	61.9651	43.1866	0.000172528	0.00172528	0.000172528	0.00172528	0.0081068	0.0081068
9870.000000	0.829046	61.8776	43.3597	0.000172528	0.00172528	0.000172528	0.00172528	0.00812051	0.00812051
9900.000000	0.833232	61.7903	43.5329	0.000172528	0.00172528	0.000172528	0.00172528	0.0081342	0.0081342
9930.000000	0.837431	61.7032	43.7063	0.000172528	0.00172528	0.000172528	0.00172528	0.00814786	0.00814786
9960.000000	0.841641	61.6161	43.8797	0.000172528	0.00172528	0.000172528	0.00172528	0.00816151	0.00816151
9990.000000	0.845862	61.5293	44.0534	0.000172528	0.00172528	0.000172528	0.00172528	0.00817514	0.00817514
10020.000000	0.850096	61.4425	44.2271	0.000172528	0.00172528	0.000172528	0.00172528	0.00818874	0.00818874
10050.000000	0.85434	61.356	44.401	0.000172528	0.00172528	0.000172528	0.00172528	0.00820233	0.00820233
10080.000000	0.858597	61.2695	44.575	0.000172528	0.00172528	0.000172528	0.00172528	0.00821589	0.00821589
10110.000000	0.862865	61.1833	44.7491	0.000172528	0.00172528	0.000172528	0.00172528	0.00822944	0.00822944
10140.000000	0.867145	61.0971	44.9233	0.000172528	0.00172528	0.000172528	0.00172528	0.00824296	0.00824296
10170.000000	0.871437	61.0111	45.0977	0.000172528	0.00172528	0.000172528	0.00172528	0.00825647	0.00825647
10200.000000	0.875741	60.9253	45.2722	0.000172528	0.00172528	0.000172528	0.00172528	0.00826995	0.00826995
10230.000000	0.880056	60.8396	45.4469	0.000172528	0.00172528	0.000172528	0.00172528	0.00828342	0.00828342
10260.000000	0.884383	60.7541	45.6216	0.000172528	0.00172528	0.000172528	0.00172528	0.00829686	0.00829686
10290.000000	0.888721	60.6687	45.7965	0.000172528	0.00172528	0.000172528	0.00172528	0.00831028	0.00831028
10320.000000	0.893071	60.5834	45.9715	0.000172528	0.00172528	0.000172528	0.00172528	0.00832369	0.00832369
10350.000000	0.897434	60.4983	46.1466	0.000172528	0.00172528	0.000172528	0.00172528	0.00833707	0.00833707
10380.000000	0.901807	60.4133	46.3218	0.000172528	0.00172528	0.000172528	0.00172528	0.00835044	0.00835044
10410.000000	0.906193	60.3285	46.4972	0.000172528	0.00172528	0.000172528	0.00172528	0.00836378	0.00836378
10440.000000	0.91059	60.2439	46.6727	0.000172528	0.00172528	0.000172528	0.00172528	0.0083771	0.0083771
10470.000000	0.914999	60.1593	46.8483	0.000172528	0.00172528	0.000172528	0.00172528	0.00839041	0.00839041
10500.000000	0.91942	60.075	47.024	0.000172528	0.00172528	0.000172528	0.00172528	0.00840369	0.00840369
10530.000000	0.923853	59.9907	47.1998	0.000172528	0.00172528	0.000172528	0.00172528	0.00841695	0.00841695
10560.000000	0.928298	59.9066	47.3757	0.000172528	0.00172528	0.000172528	0.00172528	0.0084302	0.0084302
10590.000000	0.932754	59.8227	47.5518	0.000172528	0.00172528	0.000172528	0.00172528	0.00844342	0.00844342
10620.000000	0.937222	59.7389	47.728	0.000172528	0.00172528	0.000172528	0.00172528	0.00845662	0.00845662
10650.000000	0.941702	59.6552	47.9043	0.000172528	0.00172528	0.000172528	0.00172528	0.00846981	0.00846981
10680.000000	0.946194	59.5717	48.0807	0.000172528	0.00172528	0.000172528	0.00172528	0.00848297	0.00848297
10710.000000	0.950698	59.4884	48.2572	0.000172528	0.00172528	0.000172528	0.00172528	0.00849612	0.00849612
10740.000000	0.955213	59.4051	48.4338	0.000172528	0.00172528	0.000172528	0.00172528	0.00850924	0.00850924
10770.000000	0.95974	59.322	48.6105	0.000172528	0.00172528	0.000172528	0.00172528	0.00852235	0.00852235
10800.000000	0.96428	59.2391	48.7873	0.000172528	0.00172528	0.000172528	0.00172528	0.00853543	0.00853543
10830.000000	0.968831	59.1563	48.9643	0.000172528	0.00172528	0.000172528	0.00172528	0.0085485	0.0085485
10860.000000	0.973394	59.0737	49.1413	0.000172528	0.00172528	0.000172528	0.00172528	0.00856155	0.00856155
10890.000000	0.977968	58.9911	49.3185	0.000172528	0.00172528	0.000172528	0.00172528	0.00857457	0.00857457
10920.000000	0.982555	58.9088	49.4958	0.000172528	0.00172528	0.000172528	0.00172528	0.00858758	0.00858758
10950.000000	0.987154	58.8266	49.6731	0.000172528	0.00172528	0.000172528	0.00172528	0.00860057	0.00860057
10980.000000	0.991764	58.7445	49.8506	0.000172528	0.00172528	0.000172528	0.00172528	0.00861354	0.00861354
11010.000000	0.996387	58.6625	50.0282	0.000172528	0.00172528	0.000172528	0.00172528	0.00862649	0.00862649
11040.000000	1.00102	58.5807	50.2059	0.000172528	0.00172528	0.000172528	0.00172528	0.00863942	0.00863942
11070.000000	1.00567	58.4991	50.3836	0.000172528	0.00172528	0.000172528	0.00172528	0.00865233	0.00865233
11100.000000	1.01033	58.4176	50.5615	0.000172528	0.00172528	0.000172528	0.00172528	0.00866522	0.00866522
11130.000000	1.015	58.3362	50.7395	0.000172528	0.00172528	0.000172528	0.00172528	0.00867809	0.00867809
11160.000000	1.01968	58.2549	50.9176	0.000172528	0.00172528	0.000172528	0.00172528	0.00869094	0.00869094
11190.000000	1.02437	58.1738	51.0958	0.000172528	0.00172528	0.000172528	0.00172528	0.00870378	0.00870378
11220.000000	1.02908	58.0929	51.2741	0.000172528	0.00172528	0.000172528	0.00172528	0.00871659	0.00871659
11250.000000	1.0338	58.0121	51.4524	0.000172528	0.00172528	0.000172528	0.00172528	0.00872938	0.00872938
11280.000000	1.03853	57.9314	51.6309	0.000172528	0.00172528	0.000172528	0.00172528	0.00874216	0.00874216
11310.000000	1.04327	57.8509	51.8095	0.000172528	0.00172528	0.000172528	0.00172528	0.00875492	0.00875492
11340.000000	1.04802	57.7705	51.9882	0.000172528	0.00172528	0.000172528	0.00172528	0.00876765	0.00876765
11370.000000	1.05279	57.6902	52.1669	0.000172528	0.00172528	0.000172528	0.00172528	0.00878037	0.00878037
11400.000000	1.05757	57.6101	52.3458	0.000172528	0.00172528	0.000172528	0.00172528	0.00879307	0.00879307
11430.000000	1.06236	57.5301	52.5247	0.000172528	0.00172528	0.000172528	0.00172528	0.00880575	0.00880575
11460.000000	1.06716	57.4503	52.7038	0.000172528	0.00172528	0.000172528	0.00172528	0.00881841	0.00881841
11490.000000	1.07197	57.3706	52.8829	0.000172528	0.00172528	0.000172528	0.00172528	0.00883105	0.00883105
11520.000000	1.0768	57.291	53.0621	0.000172528	0.00172528	0.000172528	0.00172528	0.00884368	0.00884368
11550.000000	1.08164	57.2116	53.2414	0.000172528	0.00172528	0.000172528	0.00172528	0.00885628	0.00885628
11580.000000	1.08649	57.1323	53.4209	0.000172528	0.00172528	0.000172528	0.00172528	0.00886887	0.00886887
11610.000000	1.09135	57.0532	53.6003	0.000172528	0.00172528	0.000172528	0.00172528	0.00888143	0.00888143
11640.000000	1.09622	56.9742	53.7799	0.000172528	0.00172528	0.000172528	0.00172528	0.00889398	0.00889398
11670.000000	1.10111	56.8953	53.9596	0.000172528	0.00172528	0.000172528	0.00172528	0.00890651	0.00890651
11700.000000	1.10601	56.8166	54.1393	0.000172528	0.00172528	0.000172528	0.00172528	0.00891902	0.00891902
11730.000000	1.11092	56.738	54.3192	0.000172528	0.00172528	0.000172528	0.00172528	0.00893151	0.00893151
11760.000000	1.11584	56.6595	54.4991	0.000172528	0.00172528	0.000172528	0.00172528	0.00894398	0.00894398
11790.000000	1.12078	56.5812	54.6791	0.000172528	0.00172528	0.000172528	0.00172528	0.00895644	0.00895644
11820.000000	1.12572	56.503	54.8592	0.000172528	0.00172528	0.000172528	0.00172528	0.00896887	0.00896887
11850.000000	1.13068	56.425	55.0394	0.000172528	0.00172528	0.000172528	0.00172528	0.00898129	0.00898129
11880.000000	1.13565	56.3471	55.2197	0.000172528	0.00172528	0.000172528	0.00172528	0.00899369	0.00899369
11910.000000	1.14063	56.2693	55.4	0.000172528	0.00172528	0.000172528	0.00172528	0.00900607	0.00900607
11940.000000	1.14563	56.1917	55.5804	0.000172528	0.00172528	0.000172528	0.00172528	0.00901843	0.00901843
11970.000000	1.15064	56.1142	55.7609	0.000172528	0.00172528	0.000172528	0.00172528	0.00903077	0.00903077
12000.000000	1.15566	56.0368	55.9415	0.000172528	0.00172528	0.000172528	0.00172528	0.00904309	0.00904309
12030.000000	1.16069	55.9596	56.1222	0.000172528	0.00172528	0.000172528	0.00172528	0.0090554	0.0090554
12060.000000	1.16573	55.8825	56.3029	0.000172528	0.00172528	0.000172528	0.00172528	0.00906768	0.00906768
12090.000000	1.17079	55.8055	56.4837	0.000172528	0.00172528	0.000172528	0.00172528	0.00907995	0.00907995
12120.000000	1.17586	55.7287	56.6646	0.000172528	0.00172528	0.000172528	0.00172528	0.0090922	0.0090922
12150.000000	1.18094	55.652	56.8456	0.000172528	0.00172528	0.000172528	0.00172528	0.00910443	0.00910443
12180.000000	1.18603	55.5755	57.0266	0.000172528	0.00172528	0.000172528	0.00172528	0.00911665	0.00911665
12210.000000	1.19113	55.4991	57.2077	0.000172528	0.00172528	0.000172528	0.00172528	0.00912884	0.00912884
12240.000000	1.19625	55.4228	57.3889	0.000172528	0.00172528	0.000172528	0.00172528	0.00914102	0.00914102
12270.000000	1.20138	55.3466	57.5702	0.000172528	0.00172528	0.000172528	0.00172528	0.00915318	0.00915318
12300.000000	1.20652	55.2706	57.7515	0.000172528	0.00172528	0.000172528	0.00172528	0.00916532	0.00916532
12330.000000	1.21167	55.1947	57.933	0.000172528	0.00172528	0.000172528	0.00172528	0.00917744	0.00917744
12360.000000	1.21684	55.119	58.1144	0.000172528	0.00172528	0.000172528	0.00172528	0.00918954	0.00918954
12390.000000	1.22201	55.0434	58.296	0.000172528	0.00172528	0.000172528	0.00172528	0.00920163	0.00920163
12420.000000	1.2272	54.9679	58.4776	0.000172528	0.00172528	0.000172528	0.00172528	0.0092137	0.0092137
12450.000000	1.23241	54.8925	58.6593	0.000172528	0.00172528	0.000172528	0.00172528	0.00922575	0.00922575
12480.000000	1.23762	54.8173	58.8411	0.000172528	0.00172528	0.000172528	0.00172528	0.00923778	0.00923778
12510.000000	1.24285	54.7422	59.0229	0.000172528	0.00172528	0.000172528	0.00172528	0.00924979	0.00924979
12540.000000	1.24808	54.6673	59.2048	0.000172528	0.00172528	0.000172528	0.00172528	0.00926179	0.00926179
12570.000000	1.25333	54.5925	59.3868	0.000172528	0.00172528	0.000172528	0.00172528	0.00927376	0.00927376
12600.000000	1.2586	54.5178	59.5688	0.000172528	0.00172528	0.000172528	0.00172528	0.00928572	0.00928572
12630.000000	1.26387	54.4432	59.7509	0.000172528	0.00172528	0.000172528	0.00172528	0.00929767	0.00929767
12660.000000	1.26916	54.3688	59.933	0.000172528	0.00172528	0.000172528	0.00172528	0.00930959	0.00930959
12690.000000	1.27446	54.2945	60.1153	0.000172528	0.00172528	0.000172528	0.00172528	0.0093215	0.0093215
12720.000000	1.27977	54.2204	60.2976	0.000172528	0.00172528	0.000172528	0.00172528	0.00933338	0.00933338
12750.000000	1.2851	54.1463	60.4799	0.000172528	0.00172528	0.000172528	0.00172528	0.00934525	0.00934525
12780.000000	1.29043	54.0724	60.6623	0.000172528	0.00172528	0.000172528	0.00172528	0.00935711	0.00935711
12810.000000	1.29578	53.9987	60.8448	0.000172528	0.00172528	0.000172528	0.00172528	0.00936894	0.00936894
12840.000000	1.30114	53.925	61.0273	0.000172528	0.00172528	0.000172528	0.00172528	0.00938076	0.00938076
